id,category,subcategory,transliteration,translation,arabic,reference
541,Prayer & Worship,Invocations for Qunut in the Witr prayer,"Allaahumma 'iyyaaka na'budu, wa laka nusallee wa nasjudu, wa 'ilayka nas'aa wa nahfidu, narjoo rahmataka, wa nakhshaa 'athaabaka, 'inna 'athaabaka bilkaafireena mulhaq. Allaahumma 'innaa nasta'eenuka, wa nastaghfiruka, wa nuthnee 'alaykal-khayr, wa laa nakfuruka, wa nu'minu bika, wa nakhdha'u laka, wa nakhla'u man yakfuruka.","O Allah, You alone do we worship and to You we pray and bow down prostrate. To You we hasten to worship and to serve. Our hope is for Your mercy and we fear Your punishment. Surely, Your punishment of the disbelievers is at hand. O Allah, we seek Your help and Your forgiveness, and we praise You beneficently. We do not deny You and we believe in You. We surrender to You and renounce whoever disbelieves in You.",اللَّهُمَّ إِيَّاكَ نَعْبُدُ، وَلَكَ نُصَلِّي وَنَسْجُدُ، وَإِلَيْكَ نَسْعَى وَنَحْفِدُ، نَرْجُو رَحْمَتَكَ، وَنَخْشَى عَذَابَكَ، إِنَّ عَذَابَكَ بِالْكَافِرِينَ مُلْحَقٌ. اللَّهُمَّ إِنَّا نَسْتَعِينُكَ، وَنَسْتَغْفِرُكَ، وَنُثْنِي عَلَيْكَ الْخَيْرَ، وَلَا نَكْفُرُكَ، وَنُؤْمِنُ بِكَ وَنَخْضَعُ لَكَ، وَنَخْلَعُ مَنْ يَكْفُرُكَ,Reference: Al-Bayhaqi graded its chain authentic in As-Sunan Al-Kubra. Al-Albani said in 'Irwa'ul-GhaliL 2/170 that its chain is authentic as a statement of 'Umar.
499,Prayer & Worship,Invocations for rising from the Ruku,Sami'allaahu liman hamidah,Allah hears whoever praises Him.,سَمِعَ اللهُ لِمَنْ حَمِدَهُ,"Reference: Al-Bukhari, cf. Al-Asqalani, Fathul-Bari 2/282"
500,Prayer & Worship,Invocations for rising from the Ruku,"Rabbanaa wa lakal-hamd, hamdan i katheeran tayyiban mubaarakanfeeh.","Our Lord, praise is Yours, abundant, good and blessed praise.",رَبَّنَا وَلَكَ الْحَمْدُ، حَمْداً كَثِيراً طَيِّباً مُبَارَكاً فِيهِ,"Reference: Al-Bukhari, cf. Al-Asqalani, Fathul-Bari 2/284."
508,Prayer & Worship,Invocations for sitting between two prostrations,"Rabbighfir lee, Rabbighfir lee.","Lord, forgive me. My Lord, forgive me.",رَبِّ اغْفِرْ لِي رَبِّ اغْفِرْ لِي,"Reference: Abu Dawud 1/231. See also Al-Albani, Sahihibn Mdjah 1/148."
509,Prayer & Worship,Invocations for sitting between two prostrations,"Allaahum-maghfir lee, warhamnee, wahdinee, wajburnee, wa 'aafinee, warzuqnee, warfa'nee.","O Allah forgive me, have mercy on me, guide me, support me, protect me, provide for me and elevate me.",اللَّهُمَّ اغْفِرْ لِي، وَارْحَمْنِي، وَاهْدِنِي، وَاجْبُرْنِي، وَعَافِنِي، وَارْزُقْنِي، وَارْفَعْنِي,"Reference: Abu Dawud, Ibn Majah, At-Tirmithi. See also Al-Albani, Sahih At-Tirmithi 1/90 and Sahih Ibn Majah 1/148."
488,Prayer & Worship,Invocations for the beginning of the prayer,"Allaahumma baa'id baynee wa bayna khataayaaya kamaa baa'adta baynal-mashriqi walmaghribi, Allaahumma naqqinee min khataayaaya kamaa yunaqqath-thawbul-'abyadhu minad-danasi, Allaahum-maghsilnee min khataayaaya, bith-thalji walmaa'i walbarad.","O Allah , separate me from my sins as You have separated the East from the West. O Allah, cleanse me of my transgressions as the white garment is cleansed of stains . O Allah , wash away my sins with ice and water and frost.",اللَّهُمَّ بَاعِدْ بَيْنِي وَبَيْنَ خَطَايَايَ كَمَا بَاعَدْتَ بَيْنَ الْمَشْرِقِ وَالْمَغْرِبِ، اللَّهُمَّ نَقِّنِي مِنْ خَطَايَايَ، كَمَا يُنَقَّى الثَّوْبُ الْأَ بْيَضُ مِنَ الدَّنَسِ، اللَّهُمَّ اغْسِلْنِي مِنْ خَطَايَايَ بِالثَّلْجِ وّالْمَاءِ وَالْبَرَدِ,"Reference: Al-Bukhari 1/181, Muslim 1/419."
489,Prayer & Worship,Invocations for the beginning of the prayer,"Subhaanaka Allaahumma wa bihamdika, wa tabaarakasmuka, wa ta'aalaa jadduka, wa laa 'ilaaha ghayruka.","Glory is to You O Allah, and praise. Blessed is Your Name and Exalted is Your Majesty. There is none worthy of worship but You.",سُبْحَانَكَ اللَّهُمَّ وَبِحَمْدِكَ، وَتَبَارَكَ اسْمُكَ، وَتَعَالَى جَدُّكَ، وَلَا إِلَهَ غَيْرُكَ,"Reference: Abu Dawud, Ibn Majah, An-Nasa'i, At-Tirmithi. See Al-Albani, Sahih At-Tirmithi 1/77 and Sahih Ibn Majah 1/135."
490,Prayer & Worship,Invocations for the beginning of the prayer,"Wajjahtu wajhiya lillathee fataras-samawati wal-arda haneefan wama ana minal-mushrikeen, inna salatee wanusukee wamahyaya wamamatee lillahi rabbil-AAalameen, la shareeka lahu wabithalika omirtu wa-ana minal-muslimeen. Allahumma antal-maliku la ilaha illa ant. anta rabbee wa-ana AAabduk, thalamtu nafsee waAAtaraftu bithanbee faghfir lee thunoobee jameeAAan innahu la yaghfiruth-thunooba illa ant.wahdinee li-ahsanil-akhlaqi la yahdee li-ahsaniha illa ant, wasrif AAannee sayyi-aha la yasrifu AAannee sayyi-aha illa ant, labbayka wasaAAdayk,walkhayru kulluhu biyadayk, washsharru laysa ilayk, ana bika wa-ilayk, tabarakta wataAAalayt, astaghfiruka wa-atoobu ilayk.","I have turned my face sincerely towards He who has brought forth the heavens and the Earth and I am not of those who associate (others with Allah). Indeed my prayer, my sacrifice, my life and my death are for Allah, Lord of the worlds, no partner has He, with this I am commanded and I am of the Muslims. O Allah, You are the Sovereign, none has the right to be worshipped except You. You are my Lord and I am Your servant, I have wronged my own soul and have acknowledged my sin, so forgive me all my sins for no one forgives sins except You. Guide me to the best of characters for none can guide to it other than You, and deliver me from the worst of characters for none can deliver me from it other than You. Here I am, in answer to Your call, happy to serve you. All good is within Your hands and evil does not stem from You. I exist by your will and will return to you. Blessed and High are You, I seek Your forgiveness and repent unto You.",وَجَّهْتُ وَجْهِيَ لِلَّذِي فَطَرَ السَّمٰوَاتِ وَالْأَرْضَ حَنِيفاً وَمَا أَنَا مِنَ الْمُشْرِكِينَ، إِنَّ صَلَاتِي، وَنُسُكِي، وَمَحْيَايَ، وَمَمَاتِي للهِ رَبِّ الْعَالَمِينَ، لَا شَرِيكَ لَهُ وَبِذَلِكَ أُمِرْتُ وَأَنَا مِنَ الْمُسْلِمِينَ. اللَّهُمَّ أَنْتَ الْمَلِكُ لَا إِلَهَ إِلَّا أَنْتَ، أَنْتَ رَبِّي وَأَنَا عَبْدُكَ، ظَلَمْتُ نَفْسِي وَاعْتَرَفْتُ بَذَنْبِي فَاغْفِرْ لِي ذُنُوبِي جَمِيعاً إِنَّهُ لَا يَغْفِرُ الذُّنُوبَ إِلَّا أَنْتَ، وَاهْدِنِي لأّحْسَنِ الْأَخْلَاقِ لَا يَهْدِي لأَحْسَنِهَا إِلَّا أَنْتَ، وَاصْرِفْ عَنِّي سَيِّئَهَا لَا يَصْرِفُ عَنِّي سَيِّئَهَا إِلَّا أَنْتَ، لَبَّيْكَ وَسَعْدَيْكَ، وَالْخَيْرُ كُلُّهُ بِيَدَيْكَ، وَالشَّرُّ لَيْسَ إِلَيْكَ، أَنَا بِكَ وَإِلَيْكَ، تَبَارَكْتَ وَتَعَالَيْتَ، أَسْتَغْفِرُكَ وَأَتُوبُ إِلَيْكَ,Reference: Muslim 1/534
491,Prayer & Worship,Invocations for the beginning of the prayer,"Allahumma rabba jibra-eel, wameeka-eel, wa-israfeel fatiras-samawati walard, AAalimal-ghaybi washshahadah, anta tahkumu bayna AAibadika feema kanoo feehi yakhtalifoon. ihdinee limakh-tulifa feehi minal-haqqi bi-ithnik, innaka tahdee man tasha-o ila siratin mustaqeem.","O Allah, Lord of Jibra-eel, Meeka-eel and Israfeel (great angles), Creator of the heavens and the Earth, Knower of the seen and the unseen. You are the arbitrator between Your servants in that which they have disputed. Guide me to the truth by Your leave, in that which they have differed, for verily You guide whom You will to a straight path.",اللَّهُمَّ رَبَّ جِبْرَائِيلَ، وَمِيكَائِيلَ، وَإِسْرَافِيلَ فَاطِرَ السَّماوَاتِ وَالْأَرْضِ، عَالِمَ الْغَيْبِ وَالشَّهَادَةِ، أَنْتَ تَحْكُمُ بَيْنَ عِبَادِكَ فِيمَا كَانُوا فِيهِ يَخْتَلِفُونَ. اهْدِنِي لِمَا اخْتُلِفَ مِنَ الْحَقِّ بِإِذْنِكَ إِنَّكَ تَهْدِي مَنْ تَشَاءُ إِلى صِرَاطٍ مُسْتَقِيمٍ,Reference: Muslim 1/534
492,Prayer & Worship,Invocations for the beginning of the prayer,"Allaahu 'Akbar Kabeera, Allaahu 'Akbar Kabeera, Allaahu 'Akbar Kabeera, walhamdu lillaahi katheera, walhamdu lillaahi katheera, walhamdu lillaahi katheera, wa Subhaanallaahi bukratan wa'aseela. - 'A 'oothu billaahi minash-Shaytaan: min nafkhihi, wa nafthihi, wa hamzihi.","Allah is the Greatest, Most Great. Allah is the Greatest, Most Great. Allah is the Greatest, Most Great. Praise is to Allah, abundantly. Praise is to Allah, abundantly. Praise is to Allah, abundantly. Glory is to Allah, at the break of day and at its end. [Recite three times in Arabic.] I seek refuge in Allah from Satan. From his breath and from his voice and from his whisper.","للهُ أَكْبَرُ كَبِيراً، اللهُ أَكْبَرُ كَبِيراً، اللهُ أَكْبَرُ كَبِيراً، وَالْحَمْدُ للهِ كَثِيراً, وَالْحَمْدُ للهِ كَثِيراً, وَالْحَمْدُ للهِ كَثِيراً, وَسُبْحَانَ اللهِ بُكْرَةً وَأَصِيلاً"" (ثَلَاثاً) ""أَعُوذُ بِاللهِ مِنَ الشَّيْطَانِ: مِنْ نَفْخِهِ، وَنَفْثِهِ، وَهَمْزِهِ","Reference: Abu Dawud 1/203, Ibn Majah 1/265, ai Ahmad 4/85. Muslim recorded a similar Hadith 1/420."
493,Prayer & Worship,Invocations for the beginning of the prayer,"Allaahwnma lakal-hamdu 'Anta noorus-samaawaati wal'ardhi wa man feehinna, wa lakal-hamdu 'Anta qayyimus-samaawaati wal'ardhi wa man feehinna, [wa lakal-hamdu 'Anta Rabbus-samaawaati wal'ardhi wa man feehinna] [wa lakal-hamdu laka mulkus-samaawaati wal'ardhi wa man feehinna] [wa lakal-hamdu 'Anta Malikus-samaawaati •wal'ardhi] fwa lakal-hamdu] ['Antal-haqq, wa wa'dukal-haqq, wa qawlukal-haqq wa liqaa'ukal-haqq, waljannatu haqq, wannaaru haqq, wannabiyy oona haqq, wa Muhammadun (sallallaahu 'alayhi wa sallam) haqq, wassaa'atu haqq] [Allaahumma laka 'aslamtu, wa 'alayka tawakkaltu, wa bika 'aamantu, wa 'ilayka 'anabtu, wa bika khaasamtu, wa 'ilayka haakamtu. Faghfir lee maa qaddamtu, wa maa 'akhkhartu, wa maa 'asrartu, wa maa 'a'lantuj ['Antal-Muqaddimu, vua 'Antal-Mu'akhkhiru laa 'ilaaha 'illaa 'Anta] ['Anta 'ilaahee laa 'ilaaha 'illaa 'Anta].","O Allah, praise is to You. You are the Light of the heavens and the earth and all that they contain. Praise is to You, You are the Sustainer of the heavens and the earth and all they contain. [Praise is to You, You are the Lord of the heavens and the earth and all they contain.] [Praise is to You, Yours is dominion of the heavens and the earth and all they contain.] [Praise is to You, You are the King of the heavens and the earth.] [And praise is to You.] [You are the Truth, Your Promise is true, Your Word is true, Your audience is true, Paradise is true, Hell is true , the Prophets are true , and Muhammad (peace and blessings be upon him) is true, and the Hour of Judgment is true.] [O Allah, to You I have submitted, and upon You I depend . I have believed in You and to You I turn in repentance . For Your sake I dispute and by Your standard I judge. Forgive me what I have sent before me and what I have left behind me, what I have concealed and what I have declared.] [You are the One Who sends forth and You are the One Who delays , there is none who has the right to be worshipped but You .] [You are my God , there is none who has the right to be worshipped but You.]",اللَّهُمَّ لَكَ الْحَمْدُ أَنْتَ نُورُ السَّمَاوَاتِ وَالْأَرْضِ وَمَنْ فِيهِنَّ، وَلَكَ الْحَمْدُ أَنْتَ قَيِّمُ السَّمَاوَاتِ وَالْأَرْضِ وَمَنْ فِيهِنَّ، [وَلَكَ الْحَمْدُ أَنْتَ رَبُّ السَّمَاوَاتِ وَالْأَرْضِ وَمَنْ فِيهِنَّ] [وَلَكَ الْحَمْدُ لَكَ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَمَنْ فِيهِنَّ] [وَلَكَ الْحَمْدُ أَنْتَ مَلِكُ السَّمَاوَاتِ وَالْأَرْضِ] [وَلَكَ الْحَمْدُ] [أَنْتَ الْحَقُّ، وَوَعْدُكَ الْحَقُّ، وَقَوْلُكُ الْحَقُّ، وَلِقَاؤُكَ الْحَقُّ، وَالْجَنَّةُ حَقٌّ، وَالنَّارُ حَقٌّ، وَالنَّبِيُّونَ حَقٌّ، وَمُحَمَّدٌ صَلَى اللهُ عَلِيهِ وَسَلَّمَ حَقٌّ، وَالسَّاعَةُ حَقٌّ] [اللَّهُمَّ لَكَ أَسْلَمْتُ، وَعَلَيْكَ تَوَكَّلْتُ، وَبِكَ آمَنْتُ، وَإِلَيْكَ أَنَبْتُ، وَبِكَ خَاصَمْتُ، وَإِلَيْكَ حَاكَمْتُ، فَاغْفِرْ لِي مَا قَدَّمْتُ، وَمَا أَخَّرْتُ، وَمَا أَسْرَرْتُ، وَمَا أَعْلَنْتُ] [أَنْتَ الْمُقَدِّمُ، وَأَنْتَ الْمُؤَخِّرُ لَا إِلَهَ إِلَّا أَنْتَ] [أَنْتَ إِلَهِي لَا إِلَهَ إِلَّا أَنْتَ],"Reference: Al-Bukhari, cf. Al-Asqalani, Fathul-Bari 3/3 , 11/ 116, 13/371, 423, 465. See also Muslim for a shorter account, 1/532."
544,Prayer & Worship,Istikharah (seeking Allah’s Counsel),"Allaahumma 'innee 'astakheeruka bi'ilmika, wa 'astaqdiruka biqudratika, wa 'as'aluka min fadhlikal-'Adheemi, fa'innaka taqdiru wa laa 'aqdiru, wa ta'lamu, wa laa 'a'lamu, wa 'Anta 'Allaamul-Ghuyoobi, Allaahumma 'in kunta ta'lamu 'anna haathal-'amra-[then mention the thing to be decided] Khayrun lee fee deenee wa ma'aashee wa 'aaqibati 'amree - [or say] 'Aajilihi wa 'aajilihi - Faqdurhu lee wa yassirhu lee thumma baarik lee feehi, wa 'in kunta ta'lamu 'anna haathal-'amra sharrun lee fee deenee wa ma'aashee wa 'aaqibati 'amree - [or say] 'Aajilihi wa 'aajilihi - Fasrifhu 'annee wasrifnee 'anhu waqdur liyal-khayra haythu kaana thumma 'ardhinee bihi.","O Allah, I seek the counsel of Your Knowledge, and I seek the help of Your Omnipotence, and I beseech You for Your Magnificent Grace. Surely, You are Capable and I am not. You know and I know not, and You are the Knower of the unseen. O Allah, if You know that this matter [then mention the thing to be decided] is good for me in my religion and in my life and for my welfare in the life to come, - [or say: in this life and the afterlife] - then ordain it for me and make it easy for me, then bless me in it. And if You know that this matter is bad for me in my religion and in my life and for my welfare in the life to come, - [or say: in this life and the afterlife] - then distance it from me, and distance me from it, and ordain for me what is good wherever it may be, and help me to be content with it. Whoever seeks the counsel of the Creator will not regret it and whoever seeks the advice of the believers will feel confident about his decisions . Allah said in the Qur'an :  ""And consult them in the affair. Then when you have taken a decision , put your trust in Allah.""",اللَّهُمَّ إِنِّي أَسْتَخِيرُكَ بِعِلْمَكَ، وَأَسْتَقْدِرُكَ بِقُدْرَتِكَ، وَأَسْأَلُكَ مِنْ فَضْلِكَ الْعَظِيمِ، فَإِنَّكَ تَقْدِرُ وَلَا أَقْدِرُ، وَتَعْلَمُ، وَلَا أَعْلَمُ، وَأَنْتَ عَلَّامُ الْغُيُوبِ، اللَّهُمَّ إِنْ كُنْتَ تَعْلَمُ أَنَّ هَذَا الْأَمْرَ- خَيْرٌ لِي فِي دِينِي وَمَعَاشِي وَعَاقِبَةِ أَمْرِي- عَاجِلِهِ وَآجِلِهِ- فَاقْدُرْهُ لِي وَيَسِّرْهُ لِي ثُمَّ بَارِكْ لِي فِيهِ، وَإِنْ كُنْتَ تَعْلَمُ أَنَّ هَذَا الْأَمْرَ شَرٌّ لِي فِي دِينِي وَمَعَاشِي وَعَاقِبَةِ أَمْرِي- عَاجِلِهِ وَآجِلِهِ- فَاصْرِفْهُ عَنِّي وَاصْرِفْنِي عَنْهُ وَاقْدُرْ لِيَ الْخَيْرَ حَيْثُ كَانَ ثُمَّ أَرْضِنِي بِهِ,Reference: Al-Bukhari 7/162. and Aal-'Imran 3:159.
510,Prayer & Worship,Supplications for prostrations due to recitation of the Quran,"Sajada wajhiya lillathee khalaqahu, wa shaqqa sam'ahu wa basarahu bihawlihi wa quwwatihi. Fatabaarakallaahu 'ahsanul-khaaliqeen.","I have prostrated my face to the One Who created it, and gave it hearing and sight by His might and His power. Glory is to Allah, the Best of creators.",سَجَدَ وَجْهِيَ لِلَّذِي خَلَقَهُ، وَشَقَّ سَمْعَهُ وَبَصَرَهُ، بِحَوْلِهِ وَقُوَّتِهِ، فَتَبَارَكَ اللهُ أَحسَنُ الْخَالِقِينَ,"Reference: At-Tirmithi 2/474, Ahmad 6/30, and Al-Hakim"
